subj_id,Status,Started.at,Completed.at,Reviewed.at,Archived.at,Time.taken,Completion.code,Total.approvals,Age,Sex,Ethnicity.simplified,Country.of.birth,Ethnicity,Nationality,Language,Student.status,Employment.status
235471,APPROVED,2022-11-20T12:54:11.669000Z,2022-11-20T13:10:25.135000Z,2022-11-20T13:50:59.554000,2022-11-20T13:10:25.500353Z,974,3092805E,253,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235470,APPROVED,2022-11-20T12:48:03.293000Z,2022-11-20T13:03:11.530000Z,2022-11-20T13:50:59.647000,2022-11-20T13:03:11.844319Z,909,3092805E,363,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235451,APPROVED,2022-11-20T12:47:59.508000Z,2022-11-20T13:01:33.917000Z,2022-11-20T13:50:59.736000,2022-11-20T13:01:34.305857Z,815,3092805E,704,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235449,APPROVED,2022-11-20T12:48:01.242000Z,2022-11-20T12:59:55.292000Z,2022-11-20T13:50:59.827000,2022-11-20T12:59:55.664383Z,715,3092805E,20,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
235450,APPROVED,2022-11-20T12:48:02.877000Z,2022-11-20T13:07:57.528000Z,2022-11-20T13:50:59.918000,2022-11-20T13:07:57.905654Z,1195,3092805E,247,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
235452,APPROVED,2022-11-20T12:48:04.354000Z,2022-11-20T13:13:21.558000Z,2022-11-20T13:51:00.010000,2022-11-20T13:13:22.056191Z,1518,3092805E,1304,33,Male,White,Japan,United Kingdom,United States,English,No,Unemployed (and job seeking)
235454,APPROVED,2022-11-20T12:48:06.790000Z,2022-11-20T13:01:21.537000Z,2022-11-20T13:51:00.104000,2022-11-20T13:01:21.917703Z,795,3092805E,253,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235457,APPROVED,2022-11-20T12:48:21.970000Z,2022-11-20T13:01:31.856000Z,2022-11-20T13:51:00.199000,2022-11-20T13:01:32.245218Z,790,3092805E,329,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
235455,APPROVED,2022-11-20T12:48:10.018000Z,2022-11-20T12:58:20.278000Z,2022-11-21T08:53:17.117000,2022-11-20T12:58:20.606057Z,611,3092805E,185,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
235468,APPROVED,2022-11-20T12:49:54.139000Z,2022-11-20T13:02:46.071000Z,2022-11-20T13:51:00.297000,2022-11-20T13:02:46.445027Z,772,3092805E,43,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
235456,APPROVED,2022-11-20T12:48:21.400000Z,2022-11-20T13:00:58.649000Z,2022-11-20T13:51:00.398000,2022-11-20T13:00:59.043882Z,758,3092805E,400,25,Male,Black,Norway,United Kingdom,Norway,English,No,Full-Time
235467,APPROVED,2022-11-20T12:49:13.598000Z,2022-11-20T13:04:30.199000Z,2022-11-20T13:51:00.497000,2022-11-20T13:04:32.123480Z,917,3092805E,321,33,Male,DATA_EXPIRED,DATA_EXPIRED,United Kingdom,DATA_EXPIRED,English,No,DATA_EXPIRED
235458,APPROVED,2022-11-20T12:48:26.134000Z,2022-11-20T12:58:55.535000Z,2022-11-20T13:51:00.594000,2022-11-20T12:58:55.889453Z,630,3092805E,680,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235459,APPROVED,2022-11-20T12:48:29.955000Z,2022-11-20T13:01:59.864000Z,2022-11-20T13:51:00.688000,2022-11-20T13:02:00.228740Z,810,3092805E,668,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235461,APPROVED,2022-11-20T12:48:25.739000Z,2022-11-20T13:02:34.294000Z,2022-11-20T13:51:00.800000,2022-11-20T13:02:34.707513Z,849,3092805E,52,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235462,APPROVED,2022-11-20T12:48:31.694000Z,2022-11-20T13:12:47.032000Z,2022-11-20T13:51:00.901000,2022-11-20T13:12:47.449535Z,1456,3092805E,121,36,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Unemployed (and job seeking)
235472,APPROVED,2022-11-20T12:54:25.606000Z,2022-11-20T13:11:19.697000Z,2022-11-20T13:51:01.005000,2022-11-20T13:11:20.114089Z,1015,3092805E,137,36,Male,Black,Bermuda,United Kingdom,United Kingdom,English,No,Part-Time
235479,APPROVED,2022-11-20T13:51:25.289000Z,2022-11-20T14:04:26.673000Z,2022-11-20T14:57:58.392000,2022-11-20T14:04:33.522739Z,782,3092805E,493,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235481,APPROVED,2022-11-20T13:51:29.850000Z,2022-11-20T14:03:11.661000Z,2022-11-20T14:57:58.492000,2022-11-20T14:03:12.046478Z,702,3092805E,581,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235480,APPROVED,2022-11-20T13:51:27.425000Z,2022-11-20T14:09:49.528000Z,2022-11-20T14:57:58.595000,2022-11-20T14:09:49.892591Z,1103,3092805E,19,30,Male,Asian,Bangladesh,United Kingdom,Bangladesh,English,Yes,Full-Time
235482,APPROVED,2022-11-20T13:51:32.395000Z,2022-11-20T14:07:19.572000Z,2022-11-20T14:57:58.695000,2022-11-20T14:07:19.978328Z,948,3092805E,326,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235489,APPROVED,2022-11-20T13:51:35.339000Z,2022-11-20T14:04:53.743000Z,2022-11-20T14:57:58.795000,2022-11-20T14:04:54.139335Z,799,3092805E,314,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
235487,APPROVED,2022-11-20T13:51:47.961000Z,2022-11-20T14:03:33.490000Z,2022-11-20T14:57:58.896000,2022-11-20T14:03:33.829173Z,706,3092805E,424,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
235490,APPROVED,2022-11-20T13:51:51.486000Z,2022-11-20T14:09:54.408000Z,2022-11-20T14:57:58.998000,2022-11-20T14:09:54.799419Z,1083,3092805E,1301,37,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Other
235484,APPROVED,2022-11-20T13:51:44.570000Z,2022-11-20T14:05:00.063000Z,2022-11-20T14:57:59.104000,2022-11-20T14:05:00.403383Z,796,3092805E,477,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235505,APPROVED,2022-11-20T13:55:47.384000Z,2022-11-20T14:09:59.200000Z,2022-11-20T14:57:59.210000,2022-11-20T14:10:00.662192Z,852,3092805E,297,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235488,APPROVED,2022-11-20T13:51:46.921000Z,2022-11-20T14:13:37.103000Z,2022-11-20T14:57:59.321000,2022-11-20T14:13:37.531652Z,1311,3092805E,367,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235491,APPROVED,2022-11-20T13:51:54.051000Z,2022-11-20T14:05:13.150000Z,2022-11-20T14:57:59.425000,2022-11-20T14:05:13.574409Z,800,3092805E,17,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235485,APPROVED,2022-11-20T13:51:45.499000Z,2022-11-20T14:06:36.505000Z,2022-11-20T14:57:59.525000,2022-11-20T14:06:36.949360Z,892,3092805E,5,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235486,APPROVED,2022-11-20T13:51:45.142000Z,2022-11-20T14:05:18.674000Z,2022-11-20T14:57:59.627000,2022-11-20T14:05:19.080902Z,814,3092805E,161,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
235495,APPROVED,2022-11-20T13:51:53.134000Z,2022-11-20T14:05:44.509000Z,2022-11-20T14:57:59.730000,2022-11-20T14:05:44.879313Z,832,3092805E,293,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235493,APPROVED,2022-11-20T13:52:02.407000Z,2022-11-20T14:08:40.562000Z,2022-11-20T14:57:59.828000,2022-11-20T14:08:40.935091Z,999,3092805E,824,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235503,APPROVED,2022-11-20T13:54:20.513000Z,2022-11-20T14:05:22.375000Z,2022-11-20T14:57:59.929000,2022-11-20T14:05:22.760511Z,662,3092805E,181,30,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235494,APPROVED,2022-11-20T13:52:05.143000Z,2022-11-20T14:07:51.241000Z,2022-11-20T14:58:00.032000,2022-11-20T14:07:52.492598Z,947,3092805E,1042,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
235496,APPROVED,2022-11-20T13:52:10.867000Z,2022-11-20T14:06:08.608000Z,2022-11-20T14:58:00.135000,2022-11-20T14:06:08.970923Z,838,3092805E,318,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235502,APPROVED,2022-11-20T13:53:25.708000Z,2022-11-20T14:08:01.404000Z,2022-11-20T14:58:00.238000,2022-11-20T14:08:01.806028Z,876,3092805E,931,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235513,APPROVED,2022-11-20T14:01:27.523000Z,2022-11-20T14:17:05.724000Z,2022-11-20T14:58:00.339000,2022-11-20T14:17:06.142244Z,939,3092805E,357,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235514,APPROVED,2022-11-20T14:02:18.546000Z,2022-11-20T14:19:34.652000Z,2022-11-20T14:58:00.442000,2022-11-20T14:19:35.116481Z,1037,3092805E,53,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235546,APPROVED,2022-11-20T14:29:00.715000Z,2022-11-20T14:44:32.251000Z,2022-11-20T14:58:00.545000,2022-11-20T14:44:32.694533Z,932,3092805E,28,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235521,APPROVED,2022-11-20T14:26:00.079000Z,2022-11-20T14:36:19.831000Z,2022-11-20T14:58:00.646000,2022-11-20T14:36:20.306626Z,620,3092805E,142,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235518,APPROVED,2022-11-20T14:25:42.298000Z,2022-11-20T14:35:46.743000Z,2022-11-20T14:58:00.757000,2022-11-20T14:35:47.148354Z,605,3092805E,22,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
235519,APPROVED,2022-11-20T14:25:41.817000Z,2022-11-20T14:38:53.164000Z,2022-11-20T14:58:00.860000,2022-11-20T14:38:53.547075Z,792,3092805E,677,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235520,APPROVED,2022-11-20T14:25:46.436000Z,2022-11-20T14:37:08.200000Z,2022-11-20T14:58:00.968000,2022-11-20T14:37:08.588652Z,682,3092805E,118,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
235528,APPROVED,2022-11-20T14:26:30.745000Z,2022-11-20T14:38:33.470000Z,2022-11-20T14:58:01.071000,2022-11-20T14:38:33.867154Z,723,3092805E,1601,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235535,APPROVED,2022-11-20T14:27:00.271000Z,2022-11-20T14:42:25.616000Z,2022-11-20T14:58:01.170000,2022-11-20T14:42:26.078297Z,926,3092805E,135,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235522,APPROVED,2022-11-20T14:26:09.157000Z,2022-11-20T14:37:46.996000Z,2022-11-20T14:58:01.267000,2022-11-20T14:37:47.357736Z,698,3092805E,221,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235524,APPROVED,2022-11-20T14:26:17.086000Z,2022-11-20T14:40:21.436000Z,2022-11-20T14:58:01.363000,2022-11-20T14:40:21.883665Z,845,3092805E,643,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
235531,APPROVED,2022-11-20T14:26:43.731000Z,2022-11-20T14:43:13.935000Z,2022-11-20T14:58:01.464000,2022-11-20T14:43:14.321287Z,991,3092805E,264,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235526,APPROVED,2022-11-20T14:26:22.162000Z,2022-11-20T14:35:49.475000Z,2022-11-20T14:58:01.560000,2022-11-20T14:35:49.874955Z,568,3092805E,134,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
235537,APPROVED,2022-11-20T14:27:05.234000Z,2022-11-20T14:40:38.821000Z,2022-11-20T14:58:01.659000,2022-11-20T14:40:39.171458Z,814,3092805E,25,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
235529,APPROVED,2022-11-20T14:26:32.607000Z,2022-11-20T14:43:49.608000Z,2022-11-20T14:58:02.175000,2022-11-20T14:43:49.985931Z,1038,3092805E,903,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235544,APPROVED,2022-11-20T14:28:03.584000Z,2022-11-20T14:43:14.513000Z,2022-11-20T14:58:02.271000,2022-11-20T14:43:14.829149Z,911,3092805E,562,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235534,APPROVED,2022-11-20T14:26:55.101000Z,2022-11-20T14:40:41.566000Z,2022-11-20T14:58:02.373000,2022-11-20T14:40:41.966993Z,827,3092805E,161,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
235530,APPROVED,2022-11-20T14:26:33.246000Z,2022-11-20T14:41:59.026000Z,2022-11-20T14:58:02.482000,2022-11-20T14:41:59.397317Z,926,3092805E,65,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235547,APPROVED,2022-11-20T14:26:34.079000Z,2022-11-20T14:43:30.421000Z,2022-11-20T14:58:02.586000,2022-11-20T14:43:30.770922Z,1017,3092805E,615,24,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235542,APPROVED,2022-11-20T14:27:38.110000Z,2022-11-20T14:40:18.825000Z,2022-11-20T14:58:02.688000,2022-11-20T14:40:19.185503Z,761,3092805E,491,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
NA,APPROVED,2022-11-20T14:27:00.009000Z,2022-11-20T14:40:10.930000Z,2022-11-20T14:58:02.792000,2022-11-20T14:40:11.301507Z,791,NOCODE,291,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235533,APPROVED,2022-11-20T14:26:48.148000Z,2022-11-20T14:39:28.806000Z,2022-11-20T14:58:02.898000,2022-11-20T14:39:29.212896Z,761,3092805E,12,18,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
235538,APPROVED,2022-11-20T14:27:06.818000Z,2022-11-20T14:39:57.096000Z,2022-11-20T14:58:02.997000,2022-11-20T14:39:57.442094Z,771,3092805E,138,29,Prefer not to say,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235541,APPROVED,2022-11-20T14:27:18.881000Z,2022-11-20T14:38:29.524000Z,2022-11-20T14:58:03.101000,2022-11-20T14:38:29.973055Z,671,3092805E,1797,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235540,APPROVED,2022-11-20T14:27:37.969000Z,2022-11-20T14:42:16.296000Z,2022-11-20T14:58:03.205000,2022-11-20T14:42:16.694873Z,879,3092805E,294,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235545,APPROVED,2022-11-20T14:28:42.798000Z,2022-11-20T14:44:32.794000Z,2022-11-20T14:58:03.311000,2022-11-20T14:44:33.191049Z,950,3092805E,889,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235564,APPROVED,2022-11-20T14:52:07.543000Z,2022-11-20T15:00:40.467000Z,2022-11-21T08:53:36.333000,2022-11-20T15:00:40.816393Z,513,3092805E,214,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
235573,APPROVED,2022-11-20T15:30:16.617000Z,2022-11-20T15:47:58.713000Z,2022-11-21T12:51:16.803000,2022-11-20T15:47:59.255771Z,1063,3092805E,854,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235634,APPROVED,2022-11-21T08:56:57.252000Z,2022-11-21T09:06:57.068000Z,2022-11-21T12:51:16.924000,2022-11-21T09:06:57.443039Z,600,3092805E,731,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235635,APPROVED,2022-11-21T08:57:02.726000Z,2022-11-21T09:09:07.188000Z,2022-11-21T12:51:17.029000,2022-11-21T09:09:07.577633Z,725,3092805E,1067,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235636,APPROVED,2022-11-21T08:57:07.839000Z,2022-11-21T09:10:59.085000Z,2022-11-21T12:51:17.136000,2022-11-21T09:10:59.504628Z,832,3092805E,865,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235637,APPROVED,2022-11-21T08:57:09.932000Z,2022-11-21T09:10:35.873000Z,2022-11-21T12:51:17.239000,2022-11-21T09:10:36.244275Z,806,3092805E,400,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
235639,APPROVED,2022-11-21T08:57:11.206000Z,2022-11-21T09:09:13.690000Z,2022-11-21T12:51:17.340000,2022-11-21T09:09:14.013984Z,723,3092805E,23,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235640,APPROVED,2022-11-21T08:57:13.757000Z,2022-11-21T09:11:58.978000Z,2022-11-21T12:51:17.441000,2022-11-21T09:11:59.365142Z,886,3092805E,522,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235663,APPROVED,2022-11-21T08:59:51.036000Z,2022-11-21T09:14:32.751000Z,2022-11-21T12:51:17.537000,2022-11-21T09:14:33.094854Z,882,3092805E,257,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235642,APPROVED,2022-11-21T08:57:26.934000Z,2022-11-21T09:15:17.445000Z,2022-11-21T12:51:17.641000,2022-11-21T09:15:17.838191Z,1071,3092805E,154,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
235643,APPROVED,2022-11-21T08:57:24.478000Z,2022-11-21T09:27:41.815000Z,2022-11-21T12:51:17.747000,2022-11-21T09:27:42.121934Z,1818,3092805E,257,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235668,APPROVED,2022-11-21T09:03:57.448000Z,2022-11-21T09:14:19.237000Z,2022-11-21T12:51:17.854000,2022-11-21T09:14:19.629435Z,622,3092805E,963,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235641,APPROVED,2022-11-21T08:57:25.102000Z,2022-11-21T09:09:34.172000Z,2022-11-21T12:51:17.956000,2022-11-21T09:09:34.506589Z,730,3092805E,310,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235646,APPROVED,2022-11-21T08:57:36.455000Z,2022-11-21T09:08:46.526000Z,2022-11-21T12:51:18.060000,2022-11-21T09:08:46.907972Z,671,3092805E,140,37,Male,White,France,United Kingdom,United Kingdom,English,No,Full-Time
235644,APPROVED,2022-11-21T08:57:33.910000Z,2022-11-21T09:35:00.410000Z,2022-11-21T12:51:18.160000,2022-11-21T09:35:00.751148Z,2247,3092805E,649,36,Female,Black,Zambia,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235675,APPROVED,2022-11-21T08:57:41.568000Z,2022-11-21T09:28:09.448000Z,2022-11-21T12:51:18.262000,2022-11-21T09:28:09.848339Z,1828,3092805E,101,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235645,APPROVED,2022-11-21T08:57:34.618000Z,2022-11-21T09:11:32.353000Z,2022-11-21T12:51:18.362000,2022-11-21T09:11:32.710038Z,838,3092805E,642,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235647,APPROVED,2022-11-21T08:57:37.122000Z,2022-11-21T09:11:29.048000Z,2022-11-21T12:51:18.648000,2022-11-21T09:11:29.383146Z,832,3092805E,779,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235662,APPROVED,2022-11-21T08:59:46.501000Z,2022-11-21T09:17:54.937000Z,2022-11-21T12:51:18.755000,2022-11-21T09:17:55.389272Z,1089,3092805E,191,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235661,APPROVED,2022-11-21T08:59:39.080000Z,2022-11-21T09:13:02.837000Z,2022-11-21T12:51:18.861000,2022-11-21T09:13:03.194918Z,804,3092805E,359,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235649,APPROVED,2022-11-21T08:57:42.939000Z,2022-11-21T09:16:48.115000Z,2022-11-21T12:51:18.965000,2022-11-21T09:16:48.474302Z,1146,3092805E,1130,33,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
235650,APPROVED,2022-11-21T08:57:45.286000Z,2022-11-21T09:09:18.905000Z,2022-11-21T12:51:19.071000,2022-11-21T09:09:19.261240Z,694,3092805E,630,23,Male,White,Netherlands,United Kingdom,United Kingdom,English,No,Full-Time
235651,APPROVED,2022-11-21T08:57:46.053000Z,2022-11-21T09:17:01.861000Z,2022-11-21T12:51:19.176000,2022-11-21T09:17:02.219246Z,1156,3092805E,268,22,Female,White,United Kingdom,United Kingdom,Ireland,English,No,Part-Time
235655,APPROVED,2022-11-21T08:57:53.429000Z,2022-11-21T09:11:27.831000Z,2022-11-21T12:51:19.284000,2022-11-21T09:11:28.386757Z,815,3092805E,231,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
235669,APPROVED,2022-11-21T09:05:03.194000Z,2022-11-21T09:17:36.986000Z,2022-11-21T12:51:19.398000,2022-11-21T09:17:37.390807Z,754,3092805E,72,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235664,APPROVED,2022-11-21T09:00:42.461000Z,2022-11-21T09:10:41.645000Z,2022-11-21T12:51:19.505000,2022-11-21T09:10:42.009677Z,600,3092805E,125,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235656,APPROVED,2022-11-21T08:58:28.789000Z,2022-11-21T09:21:07.235000Z,2022-11-21T12:51:19.612000,2022-11-21T09:21:07.565356Z,1359,3092805E,30,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235657,APPROVED,2022-11-21T08:58:34.875000Z,2022-11-21T09:09:05.681000Z,2022-11-21T12:51:19.719000,2022-11-21T09:09:06.081886Z,631,3092805E,1038,35,Female,White,Romania,United Kingdom,Romania,English,No,Full-Time
